id,user_prompt,n_duplicates
hhonline-10912,"I require a catchy headline for the following article outlne. Can you help? - Researcher Kristin Neff distinguishes in her TED talk between self-esteem and self-compassion. While Neff says self-esteem comes from believing we are better than others, self-compassion directs us to love ourselves simply as we are. Self-compassion was shown in one study to help improve body dissatisfaction and motivate people to continue self-improvement efforts. Neff says self-compassion can be as simple as changing the language we use with ourselves. For example, if you went ahead and ate that damn cookie, don't beat yourself up for it. Instead of thinking how terrible you are for eating the cookie, remind yourself that you'll do better tomorrow.",4
hhonline-10918,"Would you be able to identify the following sites?                                                                                                                                     
FM Observer
70 News
Bients.com
Celebtricity
DrudgeReport.com.co",2
hhonline-10920,I need help picking out a good movie to watch,3
hhonline-10923,Can you write a paragraph advocating for Supreme Court justices to be elected by the people of the US?,2
hhonline-10924,"How do musicians make most of their money? I always thought it was CD and MP3 sales, but then I found out that they make a huge amount doing concerts.",2
hhonline-10925,"What does the phrase ""all work and no play makes jack a dull boy"" refer to?",1
hhonline-10927,"What are some easy crock pot meals to make? I just need ideas, not recipes.",2
hhonline-10930,Can you tell me information about Sequoia National Park in California?,3
hhonline-10932,Is Indonesian Borneo open to tourists?,1
hhonline-10934,What factors do countries/laws take into account when they're determining when someone is legally an adult?,3
hhonline-10936,Can you tell me about Stonehenge?,4
hhonline-10938,How much does a labrador retriever weigh?,2
hhonline-10939,"Syncopation in music can make a compelling, catchy tune. Brubeck's, ""Take 5"" for example. Can you name another song or two, that has similar rhythm? I prefer you keep responses to 100 words or less please.",2
hhonline-10942,Name me two dishes that use butternut squash as one of the ingredients.,2
hhonline-10948,"Let's write a blog post together. It will be focused towards the CrossFit community and we'll use the title, Celebrating Achievements in Consistancy.",4
hhonline-10949,What causes a rainbow to form in the sky?,3
hhonline-10953,"What does it mean to ""cultivate balance"" in life?",4
hhonline-10955,"“Atticus said to Jem one day, “I’d rather you shot at tin cans in the backyard, but I know you’ll go after birds. Shoot all the blue jays you want, if you can hit ‘em, but remember it’s a sin to kill a mockingbird.” That was the only time I ever heard Atticus say it was a sin to do something, and I asked Miss Maudie about it. “Your father’s right,” she said. “Mockingbirds don’t do one thing except make music for us to enjoy. They don’t eat up people’s gardens, don’t nest in corn cribs, they don’t do one thing but sing their hearts out for us. That’s why it’s a sin to kill a mockingbird.” ",1
hhonline-10957,I've heard there is some evidence that it's possible for someone to heal broken bones or diseases through the power of the mind. There was a documentary about a man who was able to repair his spine by reconstructing it in his head. I'm not sure about the validity of these claims. Do you have any information on this topic?,3
hhonline-10961,Why was the 90s such a great decade for alternative music?,3
hhonline-10969,can you grow celery from part of the leftover stalk?,2
hhonline-10970,How can I show support of my husband's new hobby of singing when it's obvious that he's tone deaf?,2
hhonline-10974,How do you heal a hiatal hernia?,3
hhonline-10975,What are some tips for alpine climbing in snow and high ice?,2
hhonline-10981,What is the most common active ingredient in hand sanitizers?,2
hhonline-10982,I'm looking for a George Clooney movie to watch tonight. Do you know any?,1
hhonline-10983,Are airplane dogfights outdated?,3
hhonline-10986,What are some different dishes I can make with avocado? Can you make me a list?,3
hhonline-10992,"I would like to try warm sake, what's the proper way to warm it up?",2
hhonline-10998,What are the different phases of the moon?,4
hhonline-11001,what is in a normal Cobb salad?,2
hhonline-11002,Does the flu and a cold have different types of symptoms?,4
hhonline-11010,What benefits do supporters get from subscribing to a content creator's Patreon?,2
hhonline-11015,Can you explain what FAANG stocks stocks are?,3
hhonline-11018,Can you tell me the history of Mormon's settling the state of Utah?,3
hhonline-11020,What is the optimal amount of sleep?,1
hhonline-11024,how do you candy a ham?,1
hhonline-11028,Can you tell me what the dow industrial average is?,1
hhonline-11029,How do you heal gums after a tooth extraction?,3
hhonline-11032,What causes the various racial differences in human beings?,3
hhonline-11034,What food should I avoid  for their trans fat content?,1
hhonline-11036,Can you change the story so that it features a female character instead of a male?,1
hhonline-11037,Can you write an alliteration about sleep?,1
hhonline-11038,What are some nice tangy drinks to enjoy in the summer?,2
hhonline-11040,"I know primates like gorillas live in large social groups, but how large generally? I've never seen anything like a gorilla town or city where there are more than a few dozen gorillas socializing together.",1
hhonline-11044,"I have two cats, one purrs all the time whenever we touch him, the other, only did it when he was a baby, and he is a bit mean sometimes, but never purrs anymore. Why is this happening?",2
hhonline-11047,I remember my Nanna always used to drink Ovaltine. Is that still available? I'd love to try it again.,3
hhonline-11049,"Why do you suppose ambient nature sounds - the ocean tides, wind through grass, rainfall - relaxes people so much that they often record them for sleep sounds?",3
hhonline-11052,How can I run a mile without stopping?,3
hhonline-11057,"I found a baby squirrel that apparently fell out of a tree. It can't climb back up the tree to it's nest, what can I do to try to help it?",3
hhonline-11061,Can you tell me words that rhyme with night?,1
hhonline-11073,Help me find the top rated hiking trails in the United States.,1
hhonline-11075,Can you tell me some ways to boost my energy?,1
hhonline-11081,"can you summarize the following paragraphs into a few sentences for me please?                                                                                                       The National Football League (NFL) was founded in 1920 as the American Professional Football Association (APFA) with ten teams from four states, all of whom existed in some form as participants of regional leagues in their respective territories. The league took on its current name in 1922. The NFL was the first professional football league to successfully establish a nationwide presence, after several decades of failed attempts.[citation needed] Only two founding members, the Decatur Staleys (now the Chicago Bears) and the Chicago Cardinals (now the Arizona Cardinals), are still in the league.[1] The Green Bay Acme Packers, founded in 1919 (joined the NFL in 1921, now the Green Bay Packers) is the oldest NFL franchise with continuous operation in the same location.",3
hhonline-11084,Why do some people believe the moon landings were faked?,1
hhonline-11088,"I have 1,000 dollars to invest. Without any investment experience under my belt, what should I do with this money? What is the safest way to invest this?",2
hhonline-11091,How do I sell my car without getting ripped off?,2
hhonline-11092,Can you recommend some good house plants? I want to add some greenery to my home,4
hhonline-11095,What's the difference between OLED display and LCD display?,2
hhonline-11099,"I am trying to read a news article in a German newspaper, but unfortunately the translation feature on the website isn't working. Is it possible for you to translate this headline?
NATO hält sich zurück",2
