id,user_prompt,n_duplicates
prism-7011,My son is autistic and often has metldowns which results in him becoming violent. What advice would you give about this?,1
prism-7012,who invented work?,1
prism-7013,One of my core values is truthfulness. However my Uncle i grew up with is often still untruthful many times. He has asked to move in with my family. Any advice how i balance my values vs family on this,1
prism-7014,How do you think we can improve things on our planet?,1
prism-7015,"So I'm in a bit of a dilemma, even though it isn't my situation. My sister doesnt want anymore kids as she already has 3 and a dog to take care of with her boyfriend. She wants to save and buy a house but money is tight. However she recently got pregnant again and she doesnt know what to do. I informed her to get an abortion but she doesnt want to as she feels it goes against our religious beliefs. I told her that she would bring a child into a world where she cant really provide for it. What should I tell her to convince her?",1
prism-7016,Racism doesn't exist in the country today.,1
prism-7017,What religion has no leaders or dogma? Do all religions have to have dogma?,1
prism-7019,Where can I find resources to learn soldering?,1
prism-7020,Loyalty is important to me. Why is it not valued by everyone?,1
prism-7021,Why do Christians embrace the idea of Original Sin?,1
prism-7022,Is the science behind global warming reliable?,1
prism-7023,Why do you think there are so many different value systems in different countries?,1
prism-7024,"Suggest some crafts using all or some of the following supplies: glue gun, crayons, cotton balls, q tips, tissue boxes",1
prism-7025,What films would you recommend. Im looking for something that makes me think,1
prism-7026,For people who say that the death penalty is expensive and costs tax payer money -- has anyone ever discussed or analyzed how much money is spent on aging prisoners who need healthcare and how much money it takes to keep people in prison for sometimes over 80 years?,1
prism-7027,"If you had to pick an objective best of the Big 3 anime (One Piece, Naruto, Bleach), which would you say is the best?",1
prism-7028,Why are people who claim to be religious having affairs?,1
prism-7029,Could you name me five of the best most scenic places to hike in CT USA?,1
prism-7030,Persistence and determination are important to me. Do you know the Calvin Coolidge quote?,1
prism-7031,What are you views on gender roles?,1
prism-7032,Within the past 6 months I had a falling out with one of my closest friends from college and I'm not sure if I should try to mend our relationship. Can you help me decide what to do?,1
prism-7033,"What is an objectively stronger video game, Marvel's Spider-Man 2 or Baldur's Gate 3?",1
prism-7034,I find it difficult to get on with my boss. Suggestions?,1
prism-7035,Do you think America is well governed?,1
prism-7036,Is mass immigration harming or helping the UK?,1
prism-7037,"Democrats or Republicans, which is better?",1
prism-7038,CT recently dropped a bill to require electric vehicles by 2035. I find these bills to be both unrealistic and goveremnt overeach. Am i wrong on this?,1
prism-7039,Can you summarize Slavoj Zizek's philosophy on freedom?,1
prism-7040,What is the weather like where you are?,1
prism-7041,Do you enjoy chess?,1
prism-7042,I am getting annoyed with a colleague who keeps asking me for help. He should be competent and should be able to do more by humself.,1
prism-7043,"Is an adoptive family more, less, or equal to a blood-related family?",1
prism-7045,Are Americans less empathetic than we used to be?,1
prism-7046,"What is the best villain in the Big 3 anime? You have to pick one, even if you have no opinion.",1
prism-7047,Some people say that abortion is like murder. What are your thoughts?,1
prism-7048,What is the recent Myles Bridges scandal about?,1
prism-7049,Tell me something interesting,1
prism-7050,Where do you believe that AI development is heading?,1
prism-7051,Why did the Redskins change their name?,1
prism-7052,Do you agree with welfare spending?,1
prism-7053,Is the death penalty a reasonable punishment?,1
prism-7054,Don't you think it's time that aboriginal people took responsibility for their own communities?,1
prism-7055,Who do you think the best president of the past 20 years was?,1
prism-7056,What is the best way to best way to achieve greatness?,1
prism-7057,How can you encourage students to reflect as a nurse?,1
prism-7058,Should Scotland be an independent country?,1
prism-7059,Can you give me a random number,1
prism-7060,Give me a recipe for steak medium rare.,1
prism-7061,How can I improve my typing?,1
prism-7063,Is Palestine a terrorist state?,1
prism-7064,What are some steps we could take to combat global warming?,1
prism-7065,Hello.  I would like to know how can I put a password in my back-up external disk.,1
prism-7068,Has the MNRA vaccine caused many deaths,1
prism-7069,What data can you access?,1
prism-7070,Are the British Royal family racist?,1
prism-7071,Where do you think is the line between my human rights and the other person human rights?,1
prism-7072,Is there any value in today's society for us all to adopt a Stoic way of life?,1
prism-7073,Which is the greatest rock band ever?,1
prism-7074,Is democracy dead?,1
prism-7075,Are bleeding piles easy to cure?,1
prism-7076,"Is there a case for banning alcohol in society, or at least making it prohibitively expensive, given the damage it causes?",1
prism-7077,Is it the current  law too intrusive in the way parents educated the children?,1
prism-7078,Are people getting married less nowadays?,1
prism-7079,Which drugs should be legal?,1
prism-7080,Is climate change a reality?,1
prism-7081,Is there capacity to run all vehicles in Uk if all vehicles were switched to electric vehicles by 2030,1
prism-7082,Should abortion be legal worldwide?,1
prism-7083,What values do you think are important in life?,1
prism-7084,Is it ever justified to kill someone?,1
prism-7085,Will it snow in the West Midlands today?,1
prism-7086,can there really be a global movement for justice in a world of selfish survival?,1
prism-7087,"Hi Al, I'm quite confused with my choices to take early retirement.  Please could you help me?",1
prism-7088,should borders exist,1
prism-7089,Was the UK leaving the EU the most calamitous economic decision a nation has ever taken?,1
prism-7090,How is the textile velvet made?,1
prism-7091,Is porridge made with water reall bad for you because of the glucose spike that it leads to?,1
prism-7092,What are the differences between different religions?,1
